사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20211102,8호선,수진,5115,5115,20211105
20211102,경인선,부개,8936,8936,20211105
20211102,경인선,소사,8992,8992,20211105
20211102,경인선,구일,7205,7205,20211105
20211102,경인선,인천,3771,3771,20211105
20211102,경인선,동인천,13948,13948,20211105
20211102,경인선,제물포,10858,10858,20211105
20211102,경인선,주안,18624,18624,20211105
20211102,경인선,동암,14971,14971,20211105
20211102,경인선,백운,7325,7325,20211105
20211102,경인선,부평,28081,28081,20211105
20211102,경인선,송내,27942,27942,20211105
20211102,경인선,부천,32491,32491,20211105
20211102,경인선,역곡,28852,28852,20211105
20211102,경인선,오류동,12223,12223,20211105
20211102,경인선,개봉,22184,22184,20211105
20211102,경의선,임진강,21,21,20211105
20211102,경의선,문산,5071,5071,20211105
20211102,경의선,파주,1643,1643,20211105
20211102,경의선,월롱,2769,2769,20211105
20211102,경의선,금촌,6481,6481,20211105
20211102,경의선,금릉,4914,4914,20211105
20211102,경의선,운정,7141,7141,20211105
20211102,경의선,야당,7289,7289,20211105
20211102,경의선,탄현,8018,8018,20211105
20211102,경의선,일산,9754,9754,20211105
20211102,경의선,풍산,5931,5931,20211105
20211102,경의선,백마,7419,7419,20211105
20211102,경의선,곡산,650,650,20211105
20211102,경의선,능곡,3957,3957,20211105
20211102,경의선,행신,8082,8082,20211105
20211102,경인선,간석,5955,5955,20211105
20211102,경인선,도원,3133,3133,20211105
20211102,경인선,온수(성공회대입구),7200,7200,20211105
20211102,경인선,중동,9736,9736,20211105
20211102,경인선,도화,4326,4326,20211105
20211102,경춘선,신내,2150,2150,20211105
20211102,경춘선,갈매,3250,3250,20211105
20211102,경춘선,별내,3606,3606,20211105
20211102,경춘선,퇴계원,3761,3761,20211105
20211102,1호선,서울역,42269,42269,20211105
20211102,1호선,동묘앞,8073,8073,20211105
20211102,1호선,시청,23368,23368,20211105
20211102,1호선,종각,34769,34769,20211105
20211102,1호선,종로3가,25163,25163,20211105
20211102,1호선,종로5가,22236,22236,20211105
20211102,1호선,동대문,11024,11024,20211105
20211102,1호선,신설동,14063,14063,20211105
20211102,1호선,제기동,17969,17969,20211105
20211102,1호선,청량리(서울시립대입구),19838,19838,20211105
20211102,2호선,시청,24050,24050,20211105
20211102,2호선,을지로입구,38533,38533,20211105
20211102,2호선,을지로3가,21870,21870,20211105
20211102,2호선,을지로4가,13175,13175,20211105
20211102,2호선,동대문역사문화공원(DDP),10990,10990,20211105
20211102,2호선,신당,13920,13920,20211105
20211102,2호선,상왕십리,14295,14295,20211105
20211102,2호선,왕십리(성동구청),15745,15745,20211105
20211102,2호선,한양대,8365,8365,20211105
20211102,2호선,뚝섬,22078,22078,20211105
20211102,2호선,성수,37373,37373,20211105
20211102,2호선,건대입구,32253,32253,20211105
20211102,2호선,구의(광진구청),23824,23824,20211105
20211102,2호선,강변(동서울터미널),28998,28998,20211105
20211102,2호선,잠실나루,15290,15290,20211105
20211102,2호선,잠실(송파구청),65682,65682,20211105
20211102,2호선,잠실새내,20669,20669,20211105
20211102,2호선,종합운동장,11230,11230,20211105
20211102,2호선,삼성(무역센터),51228,51228,20211105
20211102,2호선,선릉,58889,58889,20211105
20211102,2호선,역삼,53516,53516,20211105
20211102,2호선,강남,79761,79761,20211105
20211102,2호선,교대(법원.검찰청),34310,34310,20211105
20211102,2호선,서초,22490,22490,20211105
20211102,2호선,방배,17953,17953,20211105
20211102,2호선,사당,36813,36813,20211105
20211102,2호선,낙성대(강감찬),27112,27112,20211105
20211102,2호선,서울대입구(관악구청),47505,47505,20211105
20211102,2호선,봉천,24271,24271,20211105
20211102,2호선,신림,62234,62234,20211105
20211102,2호선,신대방,26797,26797,20211105
20211102,2호선,구로디지털단지,61629,61629,20211105
20211102,2호선,대림(구로구청),24279,24279,20211105
20211102,2호선,신도림,48317,48317,20211105
20211102,2호선,문래,21854,21854,20211105
20211102,2호선,영등포구청,23649,23649,20211105
20211102,2호선,당산,19224,19224,20211105
20211102,2호선,합정,29899,29899,20211105
20211102,2호선,홍대입구,47136,47136,20211105
20211102,2호선,신촌,30641,30641,20211105
20211102,2호선,이대,13506,13506,20211105
20211102,2호선,아현,10595,10595,20211105
20211102,2호선,충정로(경기대입구),10182,10182,20211105
20211102,2호선,용답,2832,2832,20211105
20211102,2호선,신답,1640,1640,20211105
20211102,2호선,신설동,2974,2974,20211105
20211102,2호선,도림천,1398,1398,20211105
20211102,2호선,양천구청,6968,6968,20211105
20211102,2호선,신정네거리,10624,10624,20211105
20211102,2호선,용두(동대문구청),2407,2407,20211105
20211102,3호선,지축,4697,4697,20211105
20211102,3호선,구파발,21184,21184,20211105
20211102,3호선,연신내,37041,37041,20211105
20211102,3호선,불광,16953,16953,20211105
20211102,3호선,녹번,15762,15762,20211105
20211102,3호선,홍제,17939,17939,20211105
20211102,3호선,무악재,4009,4009,20211105
20211102,3호선,독립문,7430,7430,20211105
20211102,3호선,경복궁(정부서울청사),20402,20402,20211105
20211102,3호선,안국,21941,21941,20211105
20211102,3호선,종로3가,9982,9982,20211105
20211102,3호선,을지로3가,10390,10390,20211105
20211102,3호선,충무로,2,2,20211105
20211102,3호선,동대입구,8018,8018,20211105
20211102,3호선,약수,13141,13141,20211105
20211102,3호선,금호,7991,7991,20211105
20211102,3호선,옥수,9084,9084,20211105
20211102,3호선,압구정,30632,30632,20211105
20211102,3호선,신사,29622,29622,20211105
20211102,3호선,잠원,4914,4914,20211105
20211102,3호선,고속터미널,34607,34607,20211105
20211102,3호선,교대(법원.검찰청),14431,14431,20211105
20211102,3호선,남부터미널(예술의전당),28591,28591,20211105
20211102,3호선,양재(서초구청),39406,39406,20211105
20211102,3호선,매봉,12821,12821,20211105
20211102,3호선,도곡,5420,5420,20211105
20211102,3호선,대치,10682,10682,20211105
20211102,3호선,학여울,1752,1752,20211105
20211102,3호선,대청,10429,10429,20211105
20211102,3호선,일원,10599,10599,20211105
20211102,3호선,수서,16763,16763,20211105
20211102,3호선,가락시장,9220,9220,20211105
20211102,3호선,경찰병원,7456,7456,20211105
20211102,3호선,오금,6440,6440,20211105
20211102,4호선,수유(강북구청),33640,33640,20211105
20211102,4호선,미아(서울사이버대학),15310,15310,20211105
20211102,4호선,미아사거리,27445,27445,20211105
20211102,4호선,길음,20808,20808,20211105
20211102,4호선,성신여대입구(돈암),20078,20078,20211105
20211102,4호선,한성대입구(삼선교),13986,13986,20211105
20211102,4호선,혜화,31694,31694,20211105
20211102,4호선,동대문,19604,19604,20211105
20211102,4호선,동대문역사문화공원(DDP),13934,13934,20211105
20211102,4호선,충무로,27352,27352,20211105
20211102,4호선,명동,17527,17527,20211105
20211102,4호선,회현(남대문시장),24281,24281,20211105
20211102,4호선,서울역,11332,11332,20211105
20211102,4호선,숙대입구(갈월),13219,13219,20211105
20211102,4호선,삼각지,5106,5106,20211105
20211102,4호선,신용산,16809,16809,20211105
20211102,4호선,이촌(국립중앙박물관),7403,7403,20211105
20211102,4호선,동작(현충원),1916,1916,20211105
20211102,4호선,총신대입구(이수),19061,19061,20211105
20211102,4호선,사당,24694,24694,20211105
20211102,4호선,남태령,1294,1294,20211105
20211102,4호선,당고개,13046,13046,20211105
20211102,4호선,상계,19379,19379,20211105
20211102,4호선,노원,18455,18455,20211105
20211102,4호선,창동,25911,25911,20211105
20211102,4호선,쌍문,29695,29695,20211105
20211102,5호선,방화,7112,7112,20211105
20211102,5호선,개화산,5796,5796,20211105
20211102,5호선,김포공항,6817,6817,20211105
20211102,5호선,송정,6793,6793,20211105
20211102,5호선,마곡,10815,10815,20211105
20211102,5호선,발산,20457,20457,20211105
20211102,5호선,우장산,14876,14876,20211105
20211102,5호선,화곡,28799,28799,20211105
20211102,5호선,까치산,29245,29245,20211105
20211102,5호선,신정(은행정),14116,14116,20211105
20211102,5호선,목동,17009,17009,20211105
20211102,5호선,오목교(목동운동장앞),21469,21469,20211105
20211102,5호선,양평,7523,7523,20211105
20211102,5호선,영등포구청,4135,4135,20211105
20211102,5호선,영등포시장,10012,10012,20211105
20211102,5호선,신길,4073,4073,20211105
20211102,5호선,여의도,28405,28405,20211105
20211102,5호선,여의나루,9942,9942,20211105
20211102,5호선,마포,14486,14486,20211105
20211102,5호선,공덕,14335,14335,20211105
20211102,5호선,애오개,6926,6926,20211105
20211102,5호선,충정로(경기대입구),4870,4870,20211105
20211102,5호선,서대문,19686,19686,20211105
20211102,5호선,광화문(세종문화회관),30342,30342,20211105
20211102,5호선,종로3가,12119,12119,20211105
20211102,5호선,을지로4가,6300,6300,20211105
20211102,5호선,동대문역사문화공원(DDP),2925,2925,20211105
20211102,5호선,청구,4181,4181,20211105
20211102,5호선,신금호,6462,6462,20211105
20211102,5호선,행당,8366,8366,20211105
20211102,5호선,왕십리(성동구청),4463,4463,20211105
20211102,5호선,마장,5616,5616,20211105
20211102,5호선,답십리,16171,16171,20211105
20211102,5호선,장한평,18873,18873,20211105
20211102,5호선,군자(능동),11108,11108,20211105
20211102,5호선,아차산(어린이대공원후문),14886,14886,20211105
20211102,5호선,광나루(장신대),13458,13458,20211105
20211102,5호선,천호(풍납토성),17256,17256,20211105
20211102,5호선,강동,18620,18620,20211105
20211102,5호선,길동,8067,8067,20211105
20211102,5호선,굽은다리(강동구민회관앞),9728,9728,20211105
20211102,5호선,명일,8839,8839,20211105
20211102,5호선,고덕,9741,9741,20211105
20211102,5호선,상일동,16136,16136,20211105
20211102,5호선,둔촌동,8712,8712,20211105
20211102,5호선,올림픽공원(한국체대),4663,4663,20211105
20211102,5호선,방이,7112,7112,20211105
20211102,5호선,오금,3865,3865,20211105
20211102,5호선,개롱,6790,6790,20211105
20211102,5호선,거여,9244,9244,20211105
20211102,5호선,마천,7022,7022,20211105
20211102,5호선,강일,3852,3852,20211105
20211102,5호선,미사,16069,16069,20211105
20211102,5호선,하남풍산,4287,4287,20211105
20211102,5호선,하남시청(덕풍·신장),6048,6048,20211105
20211102,5호선,하남검단산,5207,5207,20211105
20211102,6호선,응암,17896,17896,20211105
20211102,6호선,역촌,3861,3861,20211105
20211102,6호선,불광,4193,4193,20211105
20211102,6호선,독바위,2813,2813,20211105
20211102,6호선,연신내,2,2,20211105
20211102,6호선,구산,7710,7710,20211105
20211102,6호선,새절(신사),13055,13055,20211105
20211102,6호선,증산(명지대앞),10256,10256,20211105
20211102,6호선,디지털미디어시티,14297,14297,20211105
20211102,6호선,월드컵경기장(성산),5190,5190,20211105
20211102,6호선,마포구청,14326,14326,20211105
20211102,6호선,망원,13367,13367,20211105
20211102,6호선,합정,12673,12673,20211105
20211102,6호선,상수,7661,7661,20211105
20211102,6호선,광흥창(서강),9183,9183,20211105
20211102,6호선,대흥(서강대앞),8044,8044,20211105
20211102,6호선,공덕,18784,18784,20211105
20211102,6호선,효창공원앞,7094,7094,20211105
20211102,6호선,삼각지,5978,5978,20211105
20211102,6호선,녹사평(용산구청),4512,4512,20211105
20211102,6호선,이태원,8943,8943,20211105
20211102,6호선,한강진,7536,7536,20211105
20211102,6호선,버티고개,1870,1870,20211105
20211102,6호선,약수,3860,3860,20211105
20211102,6호선,청구,3785,3785,20211105
20211102,6호선,신당,7831,7831,20211105
20211102,6호선,동묘앞,7574,7574,20211105
20211102,6호선,창신,3572,3572,20211105
20211102,6호선,보문,7214,7214,20211105
20211102,6호선,안암(고대병원앞),10741,10741,20211105
20211102,6호선,고려대(종암),7971,7971,20211105
20211102,6호선,월곡(동덕여대),11946,11946,20211105
20211102,6호선,상월곡(한국과학기술연구원),6364,6364,20211105
20211102,6호선,돌곶이,9447,9447,20211105
20211102,6호선,석계,12365,12365,20211105
20211102,6호선,태릉입구,5467,5467,20211105
20211102,6호선,화랑대(서울여대입구),12137,12137,20211105
20211102,6호선,봉화산(서울의료원),9131,9131,20211105
20211102,7호선,장암,2447,2447,20211105
20211102,7호선,도봉산,9948,9948,20211105
20211102,7호선,수락산,12878,12878,20211105
20211102,7호선,마들,12957,12957,20211105
20211102,7호선,노원,18840,18840,20211105
20211102,7호선,중계,14979,14979,20211105
20211102,7호선,하계,17926,17926,20211105
20211102,7호선,공릉(서울과학기술대),12160,12160,20211105
20211102,7호선,태릉입구,8584,8584,20211105
20211102,7호선,먹골,10154,10154,20211105
20211102,7호선,중화,11202,11202,20211105
20211102,7호선,상봉(시외버스터미널),17054,17054,20211105
20211102,7호선,면목,15936,15936,20211105
20211102,7호선,사가정,16335,16335,20211105
20211102,7호선,용마산(용마폭포공원),6357,6357,20211105
20211102,7호선,중곡,10566,10566,20211105
20211102,7호선,군자(능동),14764,14764,20211105
20211102,7호선,어린이대공원(세종대),12802,12802,20211105
20211102,7호선,건대입구,11731,11731,20211105
20211102,7호선,뚝섬유원지,7989,7989,20211105
20211102,7호선,청담,19688,19688,20211105
20211102,7호선,강남구청,16805,16805,20211105
20211102,7호선,학동,24740,24740,20211105
20211102,7호선,논현,20647,20647,20211105
20211102,7호선,반포,5899,5899,20211105
20211102,7호선,고속터미널,14728,14728,20211105
20211102,7호선,내방,14817,14817,20211105
20211102,7호선,이수,15577,15577,20211105
20211102,7호선,남성,11207,11207,20211105
20211102,7호선,숭실대입구(살피재),13442,13442,20211105
